Time,Value1,Value2,Value3
2022/11/27 17:39,49.625,49.75,49.6875
2022/11/27 17:38,49.6875,49.8125,49.75
2022/11/27 17:37,49.75,49.8125,49.8125
2022/11/27 17:36,49.75,49.875,49.875
2022/11/27 17:35,49.8125,49.9375,49.875
2022/11/27 17:34,49.8125,49.9375,49.9375
2022/11/27 17:33,49.8125,50,49.9375
2022/11/27 17:32,49.8125,50,50
2022/11/27 17:31,49.875,50,50
2022/11/27 17:30,49.875,50.0625,50
2022/11/27 17:29,49.8125,50.0625,50
2022/11/27 17:28,49.8125,50.0625,50
2022/11/27 17:27,49.75,50.0625,50
2022/11/27 17:26,49.75,50.0625,49.9375
2022/11/27 17:25,49.6875,50.0625,49.9375
2022/11/27 17:24,49.625,50,49.875
2022/11/27 17:23,49.5625,50,49.8125
2022/11/27 17:22,49.5625,50,49.8125
2022/11/27 17:21,49.5,49.9375,49.75
2022/11/27 17:20,49.5,49.875,49.75
2022/11/27 17:19,49.5,49.875,49.6875
2022/11/27 17:18,49.4375,49.875,49.6875
2022/11/27 17:17,49.4375,49.8125,49.625
2022/11/27 17:16,49.4375,49.8125,49.625
2022/11/27 17:15,49.4375,49.8125,49.625
2022/11/27 17:14,49.5,49.8125,49.625
2022/11/27 17:13,49.5,49.75,49.625
2022/11/27 17:12,49.5,49.75,49.625
2022/11/27 17:11,49.5625,49.75,49.6875
2022/11/27 17:10,49.5625,49.75,49.6875
2022/11/27 17:09,49.625,49.8125,49.75
2022/11/27 17:08,49.6875,49.8125,49.75
2022/11/27 17:07,49.6875,49.8125,49.8125
2022/11/27 17:06,49.75,49.875,49.8125
2022/11/27 17:05,49.75,49.875,49.875
2022/11/27 17:04,49.8125,49.9375,49.875
2022/11/27 17:03,49.8125,49.9375,49.9375
2022/11/27 17:02,49.8125,49.9375,49.9375
2022/11/27 17:01,49.75,50,49.9375
2022/11/27 17:00,49.75,50,49.9375
2022/11/27 16:59,49.75,50,49.9375
2022/11/27 16:58,49.6875,50,49.875
2022/11/27 16:57,49.6875,50,49.875
2022/11/27 16:56,49.625,50,49.875
2022/11/27 16:55,49.5625,49.9375,49.8125
2022/11/27 16:54,49.5625,49.9375,49.75
2022/11/27 16:53,49.5,49.9375,49.75
2022/11/27 16:52,49.4375,49.875,49.6875
2022/11/27 16:51,49.4375,49.875,49.6875
2022/11/27 16:50,49.4375,49.8125,49.625
2022/11/27 16:49,49.375,49.8125,49.625
2022/11/27 16:48,49.375,49.75,49.5625
2022/11/27 16:47,49.375,49.75,49.5625
2022/11/27 16:46,49.375,49.75,49.5625
2022/11/27 16:45,49.4375,49.75,49.5625
2022/11/27 16:44,49.4375,49.75,49.5625
2022/11/27 16:43,49.5,49.75,49.625
2022/11/27 16:42,49.5,49.75,49.625
2022/11/27 16:41,49.5625,49.75,49.625
2022/11/27 16:40,49.5625,49.75,49.6875
2022/11/27 16:39,49.6875,49.8125,49.75
2022/11/27 16:38,49.6875,49.8125,49.8125
2022/11/27 16:37,49.75,49.875,49.8125
2022/11/27 16:36,49.75,49.875,49.875
2022/11/27 16:35,49.75,49.9375,49.875
2022/11/27 16:34,49.8125,49.9375,49.9375
2022/11/27 16:33,49.8125,50,49.9375
2022/11/27 16:32,49.8125,50,49.9375
2022/11/27 16:31,49.8125,50,49.9375
2022/11/27 16:30,49.8125,50,49.9375
2022/11/27 16:29,49.75,50,49.9375
2022/11/27 16:28,49.75,50,49.9375
2022/11/27 16:27,49.6875,50,49.9375
2022/11/27 16:26,49.625,50,49.875
2022/11/27 16:25,49.625,50,49.8125
2022/11/27 16:24,49.5625,50,49.8125
2022/11/27 16:23,49.5,49.9375,49.75
2022/11/27 16:22,49.5,49.875,49.75
2022/11/27 16:21,49.5,49.875,49.6875
2022/11/27 16:20,49.4375,49.8125,49.6875
2022/11/27 16:19,49.4375,49.8125,49.625
2022/11/27 16:18,49.4375,49.8125,49.625
2022/11/27 16:17,49.4375,49.8125,49.625
2022/11/27 16:16,49.4375,49.75,49.625
2022/11/27 16:15,49.4375,49.75,49.625
2022/11/27 16:14,49.5,49.75,49.625
2022/11/27 16:13,49.5,49.75,49.625
2022/11/27 16:12,49.5625,49.75,49.6875
2022/11/27 16:11,49.5625,49.75,49.6875
2022/11/27 16:10,49.625,49.75,49.6875
2022/11/27 16:09,49.6875,49.8125,49.75
2022/11/27 16:08,49.6875,49.8125,49.8125
2022/11/27 16:07,49.75,49.8125,49.8125
2022/11/27 16:06,49.8125,49.875,49.875
2022/11/27 16:05,49.8125,49.9375,49.9375
2022/11/27 16:04,49.8125,49.9375,49.9375
2022/11/27 16:03,49.8125,49.9375,49.9375
2022/11/27 16:02,49.8125,50,49.9375
2022/11/27 16:01,49.8125,50,49.9375
2022/11/27 16:00,49.8125,50,49.9375
2022/11/27 15:59,49.75,50,49.9375
2022/11/27 15:58,49.75,50,49.9375
2022/11/27 15:57,49.6875,50,49.875
2022/11/27 15:56,49.625,50,49.875
2022/11/27 15:55,49.5625,49.9375,49.8125
2022/11/27 15:54,49.5,49.9375,49.75
2022/11/27 15:53,49.5,49.875,49.6875
2022/11/27 15:52,49.4375,49.875,49.6875
2022/11/27 15:51,49.375,49.8125,49.625
2022/11/27 15:50,49.375,49.8125,49.5625
2022/11/27 15:49,49.3125,49.75,49.5625
2022/11/27 15:48,49.3125,49.75,49.5625
2022/11/27 15:47,49.3125,49.6875,49.5
2022/11/27 15:46,49.3125,49.6875,49.5
2022/11/27 15:45,49.3125,49.6875,49.5
2022/11/27 15:44,49.375,49.625,49.5
2022/11/27 15:43,49.375,49.6875,49.5
2022/11/27 15:42,49.4375,49.625,49.5625
2022/11/27 15:41,49.4375,49.6875,49.5625
2022/11/27 15:40,49.5,49.6875,49.625
2022/11/27 15:39,49.5625,49.6875,49.625
2022/11/27 15:38,49.5625,49.75,49.6875
2022/11/27 15:37,49.625,49.75,49.6875
2022/11/27 15:36,49.6875,49.75,49.75
2022/11/27 15:35,49.6875,49.8125,49.8125
2022/11/27 15:34,49.75,49.875,49.8125
2022/11/27 15:33,49.75,49.875,49.875
2022/11/27 15:32,49.75,49.9375,49.875
2022/11/27 15:31,49.75,49.9375,49.875
2022/11/27 15:30,49.75,49.9375,49.875
2022/11/27 15:29,49.75,49.9375,49.875
2022/11/27 15:28,49.6875,50,49.875
2022/11/27 15:27,49.6875,49.9375,49.875
2022/11/27 15:26,49.625,50,49.875
2022/11/27 15:25,49.625,49.9375,49.8125
2022/11/27 15:24,49.5625,49.9375,49.8125
2022/11/27 15:23,49.5,49.9375,49.75
2022/11/27 15:22,49.5,49.875,49.75
2022/11/27 15:21,49.4375,49.875,49.6875
2022/11/27 15:20,49.4375,49.8125,49.625
2022/11/27 15:19,49.375,49.8125,49.625
2022/11/27 15:18,49.375,49.75,49.5625
2022/11/27 15:17,49.375,49.75,49.5625
2022/11/27 15:16,49.375,49.75,49.5625
2022/11/27 15:15,49.375,49.75,49.5625
2022/11/27 15:14,49.4375,49.6875,49.5625
2022/11/27 15:13,49.4375,49.6875,49.5625
2022/11/27 15:12,49.5,49.6875,49.5625
2022/11/27 15:11,49.5,49.6875,49.625
2022/11/27 15:10,49.5625,49.75,49.625
2022/11/27 15:09,49.5625,49.75,49.6875
2022/11/27 15:08,49.625,49.75,49.6875
2022/11/27 15:07,49.6875,49.8125,49.75
2022/11/27 15:06,49.75,49.8125,49.8125
2022/11/27 15:05,49.75,49.875,49.8125
2022/11/27 15:04,49.75,49.875,49.875
2022/11/27 15:03,49.8125,49.9375,49.9375
2022/11/27 15:02,49.8125,49.9375,49.9375
2022/11/27 15:01,49.8125,49.9375,49.9375
2022/11/27 15:00,49.8125,50,49.9375
2022/11/27 14:59,49.75,50,49.9375
2022/11/27 14:58,49.75,50,49.9375
2022/11/27 14:57,49.6875,50,49.9375
2022/11/27 14:56,49.6875,50,49.875
2022/11/27 14:55,49.625,50,49.875
2022/11/27 14:54,49.625,49.9375,49.8125
2022/11/27 14:53,49.5625,49.9375,49.8125
2022/11/27 14:52,49.5,49.9375,49.75
2022/11/27 14:51,49.5,49.875,49.6875
2022/11/27 14:50,49.4375,49.875,49.6875
2022/11/27 14:49,49.4375,49.8125,49.625
2022/11/27 14:48,49.375,49.8125,49.625
2022/11/27 14:47,49.375,49.75,49.625
2022/11/27 14:46,49.375,49.75,49.5625
2022/11/27 14:45,49.4375,49.75,49.5625
2022/11/27 14:44,49.4375,49.6875,49.5625
2022/11/27 14:43,49.4375,49.75,49.5625
2022/11/27 14:42,49.5,49.6875,49.625
2022/11/27 14:41,49.5,49.75,49.625
2022/11/27 14:40,49.5625,49.75,49.6875
2022/11/27 14:39,49.625,49.75,49.6875
2022/11/27 14:38,49.625,49.75,49.75
2022/11/27 14:37,49.6875,49.8125,49.75
2022/11/27 14:36,49.6875,49.8125,49.8125
2022/11/27 14:35,49.75,49.875,49.8125
2022/11/27 14:34,49.75,49.875,49.875
2022/11/27 14:33,49.8125,49.9375,49.875
2022/11/27 14:32,49.8125,49.9375,49.9375
2022/11/27 14:31,49.75,49.9375,49.9375
2022/11/27 14:30,49.75,49.9375,49.9375
2022/11/27 14:29,49.75,49.9375,49.9375
2022/11/27 14:28,49.6875,49.9375,49.875
2022/11/27 14:27,49.6875,49.9375,49.875
2022/11/27 14:26,49.625,49.9375,49.8125
2022/11/27 14:25,49.5625,49.9375,49.8125
2022/11/27 14:24,49.5,49.875,49.75
2022/11/27 14:23,49.4375,49.875,49.6875
2022/11/27 14:22,49.4375,49.8125,49.6875
2022/11/27 14:21,49.375,49.8125,49.625
2022/11/27 14:20,49.3125,49.75,49.5625
2022/11/27 14:19,49.3125,49.6875,49.5
2022/11/27 14:18,49.25,49.6875,49.5
2022/11/27 14:17,49.25,49.625,49.4375
2022/11/27 14:16,49.25,49.625,49.4375
2022/11/27 14:15,49.25,49.625,49.4375
2022/11/27 14:14,49.25,49.5625,49.4375
2022/11/27 14:13,49.25,49.5625,49.4375
2022/11/27 14:12,49.3125,49.5625,49.4375
2022/11/27 14:11,49.3125,49.5625,49.4375
2022/11/27 14:10,49.375,49.5625,49.5
2022/11/27 14:09,49.375,49.5625,49.5
2022/11/27 14:08,49.4375,49.5625,49.5
2022/11/27 14:07,49.4375,49.625,49.5625
2022/11/27 14:06,49.5,49.625,49.5625
2022/11/27 14:05,49.5,49.625,49.625
2022/11/27 14:04,49.5625,49.6875,49.6875
2022/11/27 14:03,49.5625,49.6875,49.6875
2022/11/27 14:02,49.5625,49.75,49.6875
2022/11/27 14:01,49.5625,49.75,49.75
2022/11/27 14:00,49.5625,49.75,49.75
2022/11/27 13:59,49.5625,49.75,49.6875
2022/11/27 13:58,49.5,49.75,49.6875
2022/11/27 13:57,49.5,49.75,49.6875
2022/11/27 13:56,49.4375,49.75,49.625
2022/11/27 13:55,49.375,49.75,49.625
2022/11/27 13:54,49.3125,49.6875,49.5625
2022/11/27 13:53,49.3125,49.6875,49.5625
2022/11/27 13:52,49.25,49.6875,49.5
2022/11/27 13:51,49.1875,49.625,49.4375
2022/11/27 13:50,49.125,49.625,49.375
2022/11/27 13:49,49.0625,49.5625,49.3125
2022/11/27 13:48,49.0625,49.5,49.3125
2022/11/27 13:47,49,49.5,49.25
2022/11/27 13:46,49,49.5,49.25
2022/11/27 13:45,49,49.4375,49.1875
2022/11/27 13:44,49,49.4375,49.1875
2022/11/27 13:43,49,49.4375,49.1875
2022/11/27 13:42,49,49.4375,49.1875
2022/11/27 13:41,49,49.4375,49.1875
2022/11/27 13:40,49.0625,49.4375,49.1875
2022/11/27 13:39,49.0625,49.4375,49.1875
2022/11/27 13:38,49.125,49.4375,49.25
2022/11/27 13:37,49.1875,49.4375,49.3125
2022/11/27 13:36,49.25,49.5,49.3125
2022/11/27 13:35,49.3125,49.5,49.375
2022/11/27 13:34,49.375,49.5625,49.4375
2022/11/27 13:33,49.4375,49.625,49.5
2022/11/27 13:32,49.5,49.625,49.5625
2022/11/27 13:31,49.5625,49.6875,49.625
2022/11/27 13:30,49.625,49.75,49.6875
2022/11/27 13:29,49.6875,49.8125,49.75
2022/11/27 13:28,49.75,49.875,49.8125
2022/11/27 13:27,49.8125,49.875,49.875
2022/11/27 13:26,49.8125,49.9375,49.9375
2022/11/27 13:25,49.8125,50,49.9375
2022/11/27 13:24,49.875,50,50
2022/11/27 13:23,49.875,50,50
2022/11/27 13:22,49.875,50.0625,50
2022/11/27 13:21,49.875,50.0625,50
2022/11/27 13:20,49.8125,50.0625,50
2022/11/27 13:19,49.8125,50.0625,50
2022/11/27 13:18,49.75,50.0625,49.9375
2022/11/27 13:17,49.75,50.0625,49.9375
2022/11/27 13:16,49.6875,50.0625,49.9375
2022/11/27 13:15,49.625,50,49.875
2022/11/27 13:14,49.5625,50,49.8125
2022/11/27 13:13,49.5625,49.9375,49.75
2022/11/27 13:12,49.5,49.9375,49.75
2022/11/27 13:11,49.4375,49.875,49.6875
2022/11/27 13:10,49.4375,49.875,49.6875
2022/11/27 13:09,49.4375,49.8125,49.625
2022/11/27 13:08,49.4375,49.8125,49.625
2022/11/27 13:07,49.4375,49.75,49.5625
2022/11/27 13:06,49.4375,49.75,49.5625
2022/11/27 13:05,49.4375,49.75,49.5625
2022/11/27 13:04,49.4375,49.75,49.5625
2022/11/27 13:03,49.5,49.75,49.625
2022/11/27 13:02,49.5,49.75,49.625
2022/11/27 13:01,49.5,49.75,49.625
2022/11/27 13:00,49.5625,49.75,49.6875
2022/11/27 12:59,49.625,49.75,49.6875
2022/11/27 12:58,49.625,49.8125,49.75
2022/11/27 12:57,49.6875,49.8125,49.75
2022/11/27 12:56,49.75,49.875,49.8125
2022/11/27 12:55,49.75,49.875,49.8125
2022/11/27 12:54,49.75,49.875,49.875
2022/11/27 12:53,49.8125,49.9375,49.9375
2022/11/27 12:52,49.8125,49.9375,49.9375
2022/11/27 12:51,49.8125,49.9375,49.9375
2022/11/27 12:50,49.75,50,49.9375
2022/11/27 12:49,49.75,50,49.9375
2022/11/27 12:48,49.6875,50,49.875
2022/11/27 12:47,49.6875,50,49.875
2022/11/27 12:46,49.625,50,49.875
2022/11/27 12:45,49.5625,49.9375,49.8125
2022/11/27 12:44,49.5625,49.9375,49.75
2022/11/27 12:43,49.5,49.9375,49.75
2022/11/27 12:42,49.4375,49.875,49.6875
2022/11/27 12:41,49.375,49.875,49.625
2022/11/27 12:40,49.375,49.8125,49.625
2022/11/27 12:39,49.3125,49.75,49.5625
2022/11/27 12:38,49.3125,49.75,49.5
2022/11/27 12:37,49.3125,49.75,49.5
2022/11/27 12:36,49.3125,49.6875,49.5
2022/11/27 12:35,49.3125,49.6875,49.5
2022/11/27 12:34,49.3125,49.6875,49.5
2022/11/27 12:33,49.3125,49.6875,49.5
2022/11/27 12:32,49.3125,49.6875,49.5
2022/11/27 12:31,49.375,49.6875,49.5
2022/11/27 12:30,49.4375,49.6875,49.5625
2022/11/27 12:29,49.4375,49.6875,49.5625
2022/11/27 12:28,49.5,49.6875,49.5625
2022/11/27 12:27,49.5625,49.6875,49.625
2022/11/27 12:26,49.625,49.75,49.6875
2022/11/27 12:25,49.6875,49.8125,49.75
2022/11/27 12:24,49.6875,49.8125,49.8125
2022/11/27 12:23,49.75,49.875,49.8125
2022/11/27 12:22,49.75,49.875,49.875
2022/11/27 12:21,49.8125,49.9375,49.875
2022/11/27 12:20,49.8125,49.9375,49.9375
2022/11/27 12:19,49.8125,50,49.9375
2022/11/27 12:18,49.8125,50,49.9375
2022/11/27 12:17,49.8125,50,50
2022/11/27 12:16,49.8125,50,49.9375
2022/11/27 12:15,49.75,50.0625,49.9375
2022/11/27 12:14,49.75,50,49.9375
2022/11/27 12:13,49.6875,50,49.9375
2022/11/27 12:12,49.625,50,49.875
2022/11/27 12:11,49.5625,50,49.8125
2022/11/27 12:10,49.5625,49.9375,49.75
2022/11/27 12:09,49.5,49.9375,49.75
2022/11/27 12:08,49.4375,49.875,49.6875
2022/11/27 12:07,49.4375,49.875,49.6875
2022/11/27 12:06,49.4375,49.8125,49.625
2022/11/27 12:05,49.375,49.8125,49.625
2022/11/27 12:04,49.375,49.8125,49.5625
2022/11/27 12:03,49.375,49.75,49.5625
2022/11/27 12:02,49.375,49.75,49.5625
2022/11/27 12:01,49.375,49.75,49.5625
2022/11/27 12:00,49.4375,49.6875,49.5625
2022/11/27 11:59,49.4375,49.6875,49.5625
2022/11/27 11:58,49.5,49.75,49.625
2022/11/27 11:57,49.5,49.75,49.625
2022/11/27 11:56,49.5625,49.75,49.625
2022/11/27 11:55,49.625,49.75,49.6875
2022/11/27 11:54,49.625,49.75,49.6875
2022/11/27 11:53,49.6875,49.8125,49.8125
2022/11/27 11:52,49.75,49.875,49.8125
2022/11/27 11:51,49.75,49.875,49.8125
2022/11/27 11:50,49.75,49.9375,49.875
2022/11/27 11:49,49.8125,49.9375,49.9375
2022/11/27 11:48,49.8125,49.9375,49.9375
2022/11/27 11:47,49.8125,50,49.9375
2022/11/27 11:46,49.8125,50,49.9375
2022/11/27 11:45,49.75,50,49.9375
2022/11/27 11:44,49.75,50,49.9375
2022/11/27 11:43,49.6875,50,49.9375
2022/11/27 11:42,49.6875,50,49.875
2022/11/27 11:41,49.625,50,49.8125
2022/11/27 11:40,49.5625,49.9375,49.8125
2022/11/27 11:39,49.5625,49.9375,49.75
2022/11/27 11:38,49.5,49.9375,49.75
2022/11/27 11:37,49.4375,49.875,49.6875
2022/11/27 11:36,49.4375,49.875,49.625
2022/11/27 11:35,49.375,49.8125,49.625
2022/11/27 11:34,49.375,49.8125,49.5625
2022/11/27 11:33,49.375,49.75,49.5625
2022/11/27 11:32,49.375,49.75,49.5
2022/11/27 11:31,49.375,49.75,49.5625
2022/11/27 11:30,49.375,49.6875,49.5625
2022/11/27 11:29,49.375,49.6875,49.5625
2022/11/27 11:28,49.4375,49.75,49.5625
2022/11/27 11:27,49.4375,49.6875,49.5625
2022/11/27 11:26,49.5,49.6875,49.625
2022/11/27 11:25,49.5625,49.75,49.625
2022/11/27 11:24,49.5625,49.75,49.6875
2022/11/27 11:23,49.625,49.75,49.6875
2022/11/27 11:22,49.6875,49.8125,49.75
2022/11/27 11:21,49.75,49.8125,49.8125
2022/11/27 11:20,49.75,49.875,49.875
2022/11/27 11:19,49.75,49.875,49.875
2022/11/27 11:18,49.8125,49.9375,49.9375
2022/11/27 11:17,49.8125,49.9375,49.9375
2022/11/27 11:16,49.8125,50,49.9375
2022/11/27 11:15,49.8125,50,49.9375
2022/11/27 11:14,49.75,50,49.9375
2022/11/27 11:13,49.75,50,49.9375
2022/11/27 11:12,49.6875,50,49.875
2022/11/27 11:11,49.6875,50,49.875
2022/11/27 11:10,49.625,49.9375,49.8125
2022/11/27 11:09,49.5625,49.9375,49.8125
2022/11/27 11:08,49.5,49.9375,49.75
2022/11/27 11:07,49.5,49.875,49.75
2022/11/27 11:06,49.4375,49.875,49.6875
2022/11/27 11:05,49.375,49.8125,49.625
2022/11/27 11:04,49.375,49.8125,49.625
2022/11/27 11:03,49.375,49.75,49.5625
2022/11/27 11:02,49.375,49.75,49.5625
2022/11/27 11:01,49.375,49.6875,49.5625
2022/11/27 11:00,49.375,49.6875,49.5
2022/11/27 10:59,49.375,49.6875,49.5
2022/11/27 10:58,49.375,49.625,49.5
2022/11/27 10:57,49.375,49.625,49.5625
2022/11/27 10:56,49.4375,49.625,49.5625
2022/11/27 10:55,49.5,49.625,49.5625
2022/11/27 10:54,49.5,49.6875,49.625
2022/11/27 10:53,49.5625,49.6875,49.625
2022/11/27 10:52,49.5625,49.6875,49.6875
2022/11/27 10:51,49.625,49.75,49.6875
2022/11/27 10:50,49.625,49.75,49.75
2022/11/27 10:49,49.625,49.8125,49.75
2022/11/27 10:48,49.625,49.8125,49.75
2022/11/27 10:47,49.625,49.8125,49.8125
2022/11/27 10:46,49.625,49.8125,49.8125
2022/11/27 10:45,49.625,49.875,49.8125
2022/11/27 10:44,49.5625,49.875,49.75
2022/11/27 10:43,49.5625,49.8125,49.75
2022/11/27 10:42,49.5,49.875,49.75
2022/11/27 10:41,49.5,49.8125,49.6875
2022/11/27 10:40,49.4375,49.8125,49.625
2022/11/27 10:39,49.375,49.8125,49.5625
2022/11/27 10:38,49.3125,49.75,49.5625
2022/11/27 10:37,49.25,49.75,49.5
2022/11/27 10:36,49.25,49.6875,49.4375
2022/11/27 10:35,49.1875,49.6875,49.4375
2022/11/27 10:34,49.1875,49.625,49.375
2022/11/27 10:33,49.1875,49.625,49.375
2022/11/27 10:32,49.125,49.625,49.375
2022/11/27 10:31,49.125,49.5625,49.3125
2022/11/27 10:30,49.1875,49.5625,49.3125
2022/11/27 10:29,49.1875,49.5625,49.3125
2022/11/27 10:28,49.1875,49.5625,49.375
2022/11/27 10:27,49.25,49.5625,49.375
2022/11/27 10:26,49.25,49.5625,49.375
2022/11/27 10:25,49.3125,49.5625,49.4375
2022/11/27 10:24,49.375,49.625,49.4375
2022/11/27 10:23,49.4375,49.625,49.5
2022/11/27 10:22,49.5,49.625,49.5625
2022/11/27 10:21,49.5625,49.6875,49.625
2022/11/27 10:20,49.625,49.75,49.6875
2022/11/27 10:19,49.6875,49.75,49.75
2022/11/27 10:18,49.75,49.8125,49.8125
2022/11/27 10:17,49.75,49.875,49.8125
2022/11/27 10:16,49.8125,49.875,49.875
2022/11/27 10:15,49.8125,49.9375,49.9375
2022/11/27 10:14,49.8125,50,49.9375
2022/11/27 10:13,49.8125,50,49.9375
2022/11/27 10:12,49.8125,50,50
2022/11/27 10:11,49.8125,50.0625,50
2022/11/27 10:10,49.8125,50.0625,50
2022/11/27 10:09,49.8125,50.0625,49.9375
2022/11/27 10:08,49.75,50.0625,49.9375
2022/11/27 10:07,49.75,50.0625,49.9375
2022/11/27 10:06,49.6875,50,49.875
2022/11/27 10:05,49.625,50,49.875
2022/11/27 10:04,49.5625,50,49.8125
2022/11/27 10:03,49.5625,50,49.8125
2022/11/27 10:02,49.5,49.9375,49.75
2022/11/27 10:01,49.5,49.875,49.6875
2022/11/27 10:00,49.4375,49.875,49.6875
2022/11/27 9:59,49.4375,49.8125,49.625
2022/11/27 9:58,49.4375,49.8125,49.625
2022/11/27 9:57,49.4375,49.8125,49.625
2022/11/27 9:56,49.4375,49.8125,49.625
2022/11/27 9:55,49.4375,49.75,49.625
2022/11/27 9:54,49.4375,49.75,49.5625
2022/11/27 9:53,49.5,49.75,49.625
2022/11/27 9:52,49.5,49.75,49.625
2022/11/27 9:51,49.5625,49.75,49.625
2022/11/27 9:50,49.5625,49.75,49.6875
2022/11/27 9:49,49.625,49.8125,49.75
2022/11/27 9:48,49.6875,49.8125,49.75
2022/11/27 9:47,49.6875,49.8125,49.8125
2022/11/27 9:46,49.75,49.875,49.8125
2022/11/27 9:45,49.75,49.875,49.875
2022/11/27 9:44,49.8125,49.9375,49.875
2022/11/27 9:43,49.8125,49.9375,49.9375
2022/11/27 9:42,49.8125,49.9375,49.9375
2022/11/27 9:41,49.75,50,49.9375
2022/11/27 9:40,49.75,50,49.9375
2022/11/27 9:39,49.75,50,49.9375
2022/11/27 9:38,49.6875,50,49.875
2022/11/27 9:37,49.6875,50,49.875
2022/11/27 9:36,49.625,50,49.8125
2022/11/27 9:35,49.625,49.9375,49.8125
2022/11/27 9:34,49.5625,49.9375,49.75
2022/11/27 9:33,49.5,49.9375,49.75
2022/11/27 9:32,49.4375,49.875,49.6875
2022/11/27 9:31,49.4375,49.875,49.625
2022/11/27 9:30,49.375,49.8125,49.625
2022/11/27 9:29,49.375,49.8125,49.5625
2022/11/27 9:28,49.375,49.75,49.5625
2022/11/27 9:27,49.375,49.75,49.5625
2022/11/27 9:26,49.375,49.75,49.5625
2022/11/27 9:25,49.375,49.75,49.5625
2022/11/27 9:24,49.375,49.6875,49.5625
2022/11/27 9:23,49.4375,49.6875,49.5625
2022/11/27 9:22,49.5,49.75,49.5625
2022/11/27 9:21,49.5,49.6875,49.625
2022/11/27 9:20,49.5625,49.75,49.625
2022/11/27 9:19,49.5625,49.75,49.6875
2022/11/27 9:18,49.625,49.8125,49.6875
2022/11/27 9:17,49.6875,49.8125,49.75
2022/11/27 9:16,49.6875,49.8125,49.8125
2022/11/27 9:15,49.75,49.875,49.8125
2022/11/27 9:14,49.75,49.875,49.875
2022/11/27 9:13,49.75,49.9375,49.875
2022/11/27 9:12,49.75,49.9375,49.875
2022/11/27 9:11,49.75,50,49.9375
2022/11/27 9:10,49.75,50,49.9375
2022/11/27 9:09,49.75,50,49.9375
2022/11/27 9:08,49.6875,50,49.875
2022/11/27 9:07,49.6875,50,49.875
2022/11/27 9:06,49.625,50,49.875
2022/11/27 9:05,49.5625,50,49.8125
2022/11/27 9:04,49.5625,49.9375,49.75
2022/11/27 9:03,49.5,49.9375,49.75
2022/11/27 9:02,49.4375,49.9375,49.6875
2022/11/27 9:01,49.4375,49.875,49.6875
2022/11/27 9:00,49.4375,49.8125,49.625
2022/11/27 8:59,49.4375,49.8125,49.625
2022/11/27 8:58,49.375,49.8125,49.5625
2022/11/27 8:57,49.375,49.75,49.5625
2022/11/27 8:56,49.375,49.75,49.5625
2022/11/27 8:55,49.375,49.75,49.5625
2022/11/27 8:54,49.4375,49.75,49.5625
2022/11/27 8:53,49.4375,49.75,49.5625
2022/11/27 8:52,49.5,49.75,49.625
2022/11/27 8:51,49.5,49.75,49.625
2022/11/27 8:50,49.5625,49.75,49.6875
2022/11/27 8:49,49.625,49.75,49.6875
2022/11/27 8:48,49.625,49.75,49.6875
2022/11/27 8:47,49.6875,49.8125,49.75
2022/11/27 8:46,49.6875,49.8125,49.8125
2022/11/27 8:45,49.75,49.875,49.8125
2022/11/27 8:44,49.75,49.875,49.875
2022/11/27 8:43,49.75,49.9375,49.875
2022/11/27 8:42,49.75,49.9375,49.875
2022/11/27 8:41,49.75,49.9375,49.875
2022/11/27 8:40,49.75,49.9375,49.875
2022/11/27 8:39,49.6875,49.9375,49.875
2022/11/27 8:38,49.6875,49.9375,49.875
2022/11/27 8:37,49.625,49.9375,49.8125
2022/11/27 8:36,49.5625,49.9375,49.8125
2022/11/27 8:35,49.5,49.9375,49.75
2022/11/27 8:34,49.5,49.875,49.6875
2022/11/27 8:33,49.4375,49.875,49.6875
2022/11/27 8:32,49.375,49.8125,49.625
2022/11/27 8:31,49.375,49.8125,49.5625
2022/11/27 8:30,49.3125,49.75,49.5625
2022/11/27 8:29,49.3125,49.75,49.5
2022/11/27 8:28,49.3125,49.6875,49.5
2022/11/27 8:27,49.25,49.6875,49.5
2022/11/27 8:26,49.25,49.6875,49.4375
2022/11/27 8:25,49.25,49.625,49.4375
2022/11/27 8:24,49.3125,49.625,49.4375
2022/11/27 8:23,49.3125,49.625,49.4375
2022/11/27 8:22,49.3125,49.625,49.5
2022/11/27 8:21,49.375,49.625,49.5
2022/11/27 8:20,49.4375,49.6875,49.5
2022/11/27 8:19,49.4375,49.6875,49.5625
2022/11/27 8:18,49.5,49.6875,49.5625
2022/11/27 8:17,49.5625,49.75,49.625
2022/11/27 8:16,49.625,49.75,49.6875
2022/11/27 8:15,49.6875,49.8125,49.75
2022/11/27 8:14,49.6875,49.8125,49.75
2022/11/27 8:13,49.75,49.875,49.8125
2022/11/27 8:12,49.8125,49.9375,49.875
2022/11/27 8:11,49.8125,49.9375,49.9375
2022/11/27 8:10,49.8125,50,49.9375
2022/11/27 8:09,49.8125,50,49.9375
2022/11/27 8:08,49.8125,50,49.9375
2022/11/27 8:07,49.8125,50.0625,50
2022/11/27 8:06,49.8125,50,49.9375
2022/11/27 8:05,49.75,50.0625,49.9375
2022/11/27 8:04,49.75,50.0625,49.9375
2022/11/27 8:03,49.6875,50.0625,49.875
2022/11/27 8:02,49.625,50,49.875
2022/11/27 8:01,49.5625,50,49.8125
